sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Shooter,0.61,70
Simulation,0.61,56
Action,0.61,73
Role-Playing,0.61,81
Shooter,0.61,75
Shooter,0.61,91
Shooter,0.61,72
Action,0.61,70
Strategy,0.61,86
Platform,0.61,71
Misc,0.61,49
Shooter,0.61,81
Shooter,0.61,84
Adventure,0.61,87
Shooter,0.61,90
Sports,0.61,46
Shooter,0.61,77
Sports,0.61,70
Role-Playing,0.61,70
Sports,0.61,79
Sports,0.61,64
Role-Playing,0.61,85
Fighting,0.61,58
Sports,0.61,76
Action,0.61,71
Action,0.61,62
Sports,0.61,89
Action,0.61,84
Racing,0.61,67
Fighting,0.61,75
Misc,0.61,59
Sports,0.6,86
Platform,0.6,45
Racing,0.6,80
Shooter,0.6,43
Fighting,0.6,51
Shooter,0.6,64
Fighting,0.6,88
Action,0.6,62
Sports,0.6,60
Sports,0.6,72
Action,0.6,68
Action,0.6,71
Platform,0.6,61
Shooter,0.6,77
Fighting,0.6,32
Racing,0.6,63
Action,0.6,52
Shooter,0.6,87
Racing,0.6,81
Racing,0.6,82
Action,0.6,43
Action,0.6,35
Role-Playing,0.6,81
Action,0.6,90
Action,0.6,72
Sports,0.6,69
Misc,0.6,72
Sports,0.6,60
Strategy,0.6,90
Sports,0.6,71
Simulation,0.6,69
Racing,0.59,62
Misc,0.59,56
Sports,0.59,44
Shooter,0.59,80
Action,0.59,86
Sports,0.59,70
Sports,0.59,88
Action,0.59,83
Sports,0.59,73
Sports,0.59,90
Platform,0.59,62
Sports,0.59,72
Action,0.59,88
Sports,0.59,73
Action,0.59,77
Racing,0.59,82
Sports,0.59,74
Racing,0.59,60
Platform,0.59,81
Action,0.59,66
Simulation,0.59,81
Action,0.59,80
Misc,0.59,82
Action,0.59,44
Fighting,0.59,48
Action,0.58,58
Shooter,0.58,90
Role-Playing,0.58,67
Fighting,0.58,77
Role-Playing,0.58,58
Action,0.58,55
Action,0.58,68
Misc,0.58,33
Role-Playing,0.58,73
Shooter,0.58,74
Sports,0.58,81
Sports,0.58,90
Adventure,0.58,68
Platform,0.58,89
Action,0.58,38
Misc,0.58,74
Action,0.58,73
Adventure,0.58,70
Role-Playing,0.58,83
Sports,0.58,84
Sports,0.58,86
Racing,0.58,84
Shooter,0.58,77
Role-Playing,0.58,42
Action,0.58,85
Fighting,0.58,71
Shooter,0.58,78
Role-Playing,0.58,71
Platform,0.58,91
Sports,0.58,79
Action,0.58,77
Sports,0.58,91
Action,0.58,52
Sports,0.58,78
Role-Playing,0.58,79
Sports,0.58,70
Sports,0.58,90
Action,0.57,76
Shooter,0.57,85
Sports,0.57,85
Racing,0.57,63
Role-Playing,0.57,78
Shooter,0.57,75
Shooter,0.57,62
Action,0.57,60
Strategy,0.57,89
Action,0.57,82
Simulation,0.57,81
Sports,0.57,86
Shooter,0.57,87
Fighting,0.57,87
Action,0.57,45
Fighting,0.57,73
Sports,0.57,88
Misc,0.57,91
Shooter,0.57,71
Action,0.57,57
Sports,0.57,56
Sports,0.57,77
Racing,0.57,74
Shooter,0.57,60
Role-Playing,0.57,80
Platform,0.57,70
Shooter,0.57,67
Platform,0.57,63
Action,0.57,74
Shooter,0.57,69
Misc,0.57,67
Misc,0.57,73
Action,0.57,66
Racing,0.57,87
Action,0.57,58
Action,0.57,75
Shooter,0.57,73
Action,0.57,78
Role-Playing,0.57,78
Role-Playing,0.57,77
Action,0.56,62
Role-Playing,0.56,83
Action,0.56,77
Role-Playing,0.56,83
Shooter,0.56,86
Sports,0.56,66
Action,0.56,77
Sports,0.56,78
Platform,0.56,64
Puzzle,0.56,66
Simulation,0.56,81
Sports,0.56,63
Platform,0.56,65
Shooter,0.56,76
Action,0.56,78
Sports,0.56,55
Misc,0.56,71
Fighting,0.56,81
Shooter,0.56,80
Action,0.56,74
Sports,0.56,77
Racing,0.56,80
Adventure,0.56,50
Fighting,0.56,68
Action,0.56,67
Role-Playing,0.56,56
Sports,0.56,68
Action,0.56,64
Sports,0.56,72
Misc,0.56,56
Misc,0.56,47
Shooter,0.56,72
Platform,0.56,71
Sports,0.56,91
Sports,0.56,81
Puzzle,0.56,72
Action,0.56,83
Action,0.56,77
Puzzle,0.56,75
Action,0.56,58
Shooter,0.56,59
Role-Playing,0.56,77
Shooter,0.56,75
Racing,0.56,76
Sports,0.56,88
Role-Playing,0.55,78
Simulation,0.55,68
Action,0.55,83
Action,0.55,84
Platform,0.55,47
Action,0.55,80
Action,0.55,94
Action,0.55,80
Fighting,0.55,68
Misc,0.55,81
Action,0.55,67
Adventure,0.55,68
Sports,0.55,76
Sports,0.55,93
Platform,0.55,82
Action,0.55,75
Sports,0.55,81
Platform,0.55,92
Action,0.55,70
Racing,0.55,63
Platform,0.55,72
Simulation,0.55,67
Action,0.55,86
Platform,0.55,79
Misc,0.55,70
Shooter,0.55,68
Racing,0.55,76
Misc,0.55,41
Shooter,0.55,74
Puzzle,0.55,67
Simulation,0.55,82
Platform,0.54,75
Action,0.54,47
Shooter,0.54,77
Platform,0.54,74
Sports,0.54,80
Racing,0.54,77
Fighting,0.54,70
Sports,0.54,80
Simulation,0.54,82
Racing,0.54,66
Strategy,0.54,75
Platform,0.54,88
Shooter,0.54,72
Action,0.54,82
Fighting,0.54,70
Sports,0.54,75
Action,0.54,58
Fighting,0.54,84
Sports,0.54,84
Sports,0.54,81
Shooter,0.54,77
Action,0.54,85
Adventure,0.54,78
Role-Playing,0.54,69
Sports,0.54,87
Shooter,0.54,74
Sports,0.54,89
Fighting,0.54,55
Role-Playing,0.54,71
Role-Playing,0.54,67
Platform,0.54,58
Sports,0.54,80
Action,0.54,47
Sports,0.54,81
Platform,0.54,59
Fighting,0.54,80
Action,0.54,41
Sports,0.54,88
Action,0.54,83
Shooter,0.54,58
Sports,0.53,46
Shooter,0.53,81
Sports,0.53,78
Action,0.53,62
Role-Playing,0.53,83
Fighting,0.53,85
Role-Playing,0.53,78
Action,0.53,75
Sports,0.53,78
Racing,0.53,51
Role-Playing,0.53,87
Shooter,0.53,58
Role-Playing,0.53,82
Sports,0.53,78
Sports,0.53,78
Action,0.53,62
Misc,0.53,70
Action,0.53,69
Shooter,0.53,91
Action,0.53,82
Racing,0.53,89
Shooter,0.53,72
Platform,0.53,71
Action,0.53,59
Sports,0.53,63
Racing,0.53,72
Role-Playing,0.53,69
Role-Playing,0.53,81
Strategy,0.53,88
Puzzle,0.53,56
Racing,0.53,73
Fighting,0.53,75
Action,0.53,69
Shooter,0.53,61
Action,0.53,47
Shooter,0.53,43
Action,0.53,60
Action,0.53,82
Action,0.53,91
Racing,0.53,68
Action,0.53,84
Shooter,0.53,76
Shooter,0.53,83
Shooter,0.53,66
Sports,0.52,81
Simulation,0.52,82
Adventure,0.52,55
Misc,0.52,66
Racing,0.52,76
Shooter,0.52,77
Role-Playing,0.52,69
Racing,0.52,41
Sports,0.52,79
Action,0.52,46
Role-Playing,0.52,89
Racing,0.52,68
Shooter,0.52,73
Action,0.52,87
Role-Playing,0.52,68
Sports,0.52,73
Action,0.52,70
Puzzle,0.52,86
Misc,0.52,79
Sports,0.52,90
Simulation,0.52,56
Sports,0.52,76
Fighting,0.52,68
Action,0.52,71
Sports,0.52,75
Action,0.52,61
Misc,0.52,65
Role-Playing,0.52,68
Sports,0.52,78
Action,0.52,82
Shooter,0.52,81
Action,0.52,78
Shooter,0.52,79
Adventure,0.52,52
Fighting,0.52,74
Action,0.52,68
Platform,0.52,73
Sports,0.52,80
Role-Playing,0.52,78
Sports,0.52,90
Action,0.52,58
Simulation,0.52,78
Role-Playing,0.52,77
Action,0.52,69
Simulation,0.52,70
Sports,0.52,81
Action,0.51,74
Role-Playing,0.51,71
Action,0.51,76
Action,0.51,59
Misc,0.51,47
Role-Playing,0.51,70
Racing,0.51,53
Action,0.51,53
Sports,0.51,94
Role-Playing,0.51,74
Role-Playing,0.51,77
Role-Playing,0.51,67
Sports,0.51,64
Simulation,0.51,80
Shooter,0.51,34
Sports,0.51,76
Adventure,0.51,69
Action,0.51,55
Sports,0.51,85
Action,0.51,56
Shooter,0.51,78
Sports,0.51,82
Platform,0.51,62
Fighting,0.51,74
Simulation,0.51,75
Role-Playing,0.51,91
Action,0.51,62
Sports,0.51,76
Fighting,0.51,80
Fighting,0.51,56
Fighting,0.51,70
Misc,0.51,66
Sports,0.51,71
Fighting,0.51,73
Sports,0.51,82
Action,0.51,76
Misc,0.51,78
Misc,0.51,68
Sports,0.51,77
Action,0.51,73
Action,0.5,56
Racing,0.5,55
Platform,0.5,51
Action,0.5,47
Sports,0.5,88
Action,0.5,83
Fighting,0.5,81
Racing,0.5,86
Sports,0.5,81
Action,0.5,62
Adventure,0.5,60
Action,0.5,44
Action,0.5,83
Action,0.5,54
Platform,0.5,73
Misc,0.5,75
Puzzle,0.5,83
Action,0.5,78
Role-Playing,0.5,63
Racing,0.5,80
Shooter,0.5,71
Strategy,0.5,76
Misc,0.5,78
Shooter,0.5,72
Simulation,0.5,81
Role-Playing,0.5,88
Sports,0.5,59
Fighting,0.5,83
Role-Playing,0.5,66
Sports,0.5,68
Adventure,0.5,56
Simulation,0.5,65
Racing,0.5,89
Action,0.5,65
Role-Playing,0.5,68
Sports,0.5,80
Sports,0.5,82
Racing,0.5,80
Action,0.5,67
Platform,0.5,84
Shooter,0.5,69
Action,0.5,64
Shooter,0.5,50
Adventure,0.5,70
Sports,0.49,81
Action,0.49,61
Racing,0.49,75
Puzzle,0.49,83
Action,0.49,54
Sports,0.49,70
Action,0.49,55
Platform,0.49,57
Racing,0.49,84
Sports,0.49,81
Fighting,0.49,58
Action,0.49,69
Fighting,0.49,66
Platform,0.49,59
Fighting,0.49,64
Misc,0.49,57
Action,0.49,49
Shooter,0.49,61
Strategy,0.49,78
Simulation,0.49,85
Shooter,0.49,81
Role-Playing,0.49,77
Action,0.49,78
Action,0.49,76
Action,0.49,65
Shooter,0.49,61
Platform,0.49,56
Misc,0.49,76
Shooter,0.49,72
Racing,0.49,43
Racing,0.49,69
Fighting,0.49,72
Racing,0.49,57
Action,0.49,66
Shooter,0.49,36
Role-Playing,0.49,72
Sports,0.49,84
Action,0.49,58
Role-Playing,0.49,81
Adventure,0.48,58
Action,0.48,56
Racing,0.48,62
Action,0.48,85
Sports,0.48,78
Misc,0.48,79
Action,0.48,87
Misc,0.48,55
Misc,0.48,73
Racing,0.48,77
Shooter,0.48,72
Sports,0.48,80
Shooter,0.48,80
Sports,0.48,78
Simulation,0.48,81
Action,0.48,73
Action,0.48,70
Action,0.48,72
Action,0.48,82
Strategy,0.48,82
Sports,0.48,80
Racing,0.48,50
Sports,0.48,81
Misc,0.48,68
Sports,0.48,72
Racing,0.48,80
Role-Playing,0.48,65
Platform,0.48,43
Puzzle,0.47,72
Fighting,0.47,61
Action,0.47,60
Shooter,0.47,67
Adventure,0.47,78
Platform,0.47,53
Misc,0.47,79
Shooter,0.47,62
Fighting,0.47,83
Shooter,0.47,72
Action,0.47,90
Action,0.47,87
Racing,0.47,37
Shooter,0.47,82
Action,0.47,69
Fighting,0.47,75
Role-Playing,0.47,84
Misc,0.47,82
Racing,0.47,54
Racing,0.47,68
Action,0.47,34
Shooter,0.47,79
Simulation,0.47,65
Racing,0.47,58
Platform,0.47,60
Simulation,0.47,82
Action,0.47,59
Sports,0.47,69
Racing,0.47,74
Role-Playing,0.47,66
Racing,0.47,64
Strategy,0.47,85
Racing,0.47,41
Action,0.47,48
Racing,0.47,79
Shooter,0.47,82
Adventure,0.47,70
Action,0.47,79
Sports,0.47,56
Action,0.47,55
Misc,0.47,46
Role-Playing,0.47,75
Action,0.47,54
Sports,0.47,70
Action,0.47,59
Platform,0.47,79
Fighting,0.47,85
Fighting,0.47,62
Misc,0.47,69
Action,0.47,85
Sports,0.47,71
Action,0.46,81
Sports,0.46,76
Action,0.46,74
Shooter,0.46,53
Sports,0.46,69
Puzzle,0.46,53
Role-Playing,0.46,70
Simulation,0.46,80
Simulation,0.46,67
Misc,0.46,62
Action,0.46,69
Simulation,0.46,74
Sports,0.46,65
Platform,0.46,76
Action,0.46,83
Shooter,0.46,85
Strategy,0.46,71
Platform,0.46,59
Platform,0.46,45
Misc,0.46,76
Shooter,0.46,71
Fighting,0.46,49
Platform,0.46,64
Racing,0.46,61
Sports,0.46,59
Shooter,0.46,82
Platform,0.46,57
Action,0.46,80
Racing,0.46,50
Racing,0.46,77
Puzzle,0.46,65
Action,0.46,64
Fighting,0.46,72
Platform,0.46,72
Racing,0.46,63
Shooter,0.46,58
Role-Playing,0.46,70
Racing,0.46,67
Puzzle,0.46,86
Sports,0.46,89
Shooter,0.46,65
Action,0.46,41
Action,0.46,67
Misc,0.45,71
Action,0.45,63
Action,0.45,70
Racing,0.45,86
Action,0.45,75
Action,0.45,46
Fighting,0.45,83
Shooter,0.45,89
Sports,0.45,66
Action,0.45,70
Shooter,0.45,75
Sports,0.45,75
Puzzle,0.45,79
Shooter,0.45,76
Action,0.45,65
Misc,0.45,68
Shooter,0.45,69
Sports,0.45,69
Racing,0.45,76
Racing,0.45,76
Action,0.45,69
Shooter,0.45,71
Fighting,0.45,82
Role-Playing,0.45,86
Action,0.45,53
Action,0.45,58
Racing,0.45,77
Action,0.45,72
Misc,0.45,80
Fighting,0.45,56
Sports,0.45,83
Shooter,0.45,74
Fighting,0.45,79
Sports,0.45,80
Racing,0.45,68
Action,0.45,38
Sports,0.45,85
Racing,0.45,73
Fighting,0.45,79
Shooter,0.45,81
Action,0.45,61
Action,0.45,77
Sports,0.45,84
Sports,0.45,50
Shooter,0.45,75
Misc,0.45,78
Action,0.45,70
Shooter,0.44,70
Sports,0.44,70
Sports,0.44,44
Sports,0.44,89
Action,0.44,47
Adventure,0.44,78
Action,0.44,64
Sports,0.44,58
Sports,0.44,69
Role-Playing,0.44,84
Fighting,0.44,74
Action,0.44,78
Strategy,0.44,80
Action,0.44,56
Strategy,0.44,80
Sports,0.44,88
Shooter,0.44,80
Action,0.44,50
Sports,0.44,73
Action,0.44,85
Action,0.44,68
Action,0.44,83
Simulation,0.44,66
Action,0.44,69
Action,0.44,79
Shooter,0.44,74
Racing,0.44,81
Platform,0.44,71
Action,0.44,86
Action,0.44,53
Action,0.44,57
Platform,0.44,59
Action,0.44,55
Action,0.44,65
Shooter,0.44,88
Action,0.44,71
Adventure,0.44,92
Misc,0.44,53
Fighting,0.44,75
Shooter,0.44,82
Strategy,0.44,70
Shooter,0.44,84
Action,0.44,74
Sports,0.44,73
Role-Playing,0.44,80
Misc,0.44,63
Simulation,0.44,78
Adventure,0.43,58
Platform,0.43,60
Action,0.43,73
Action,0.43,58
Misc,0.43,65
Racing,0.43,72
Puzzle,0.43,69
Sports,0.43,88
Puzzle,0.43,74
Shooter,0.43,80
Action,0.43,68
Action,0.43,43
Sports,0.43,88
Action,0.43,51
Fighting,0.43,73
Action,0.43,43
Sports,0.43,76
Action,0.43,62
Action,0.43,74
Sports,0.43,81
Action,0.43,77
Role-Playing,0.43,45
Shooter,0.43,81
Role-Playing,0.43,51
Platform,0.43,81
Misc,0.43,73
Shooter,0.43,74
Action,0.43,64
Action,0.43,68
Sports,0.43,71
Role-Playing,0.43,74
Adventure,0.43,82
Role-Playing,0.43,47
Misc,0.43,77
Simulation,0.43,71
Puzzle,0.43,68
Role-Playing,0.43,57
Platform,0.43,89
Shooter,0.43,87
Role-Playing,0.43,66
Role-Playing,0.43,64
Action,0.43,76
Platform,0.43,90
Sports,0.43,92
Misc,0.43,74
Misc,0.43,53
Simulation,0.43,80
Misc,0.43,46
Platform,0.43,70
Action,0.42,56
Sports,0.42,88
Action,0.42,68
Sports,0.42,74
Platform,0.42,54
Role-Playing,0.42,74
Role-Playing,0.42,79
Racing,0.42,65
Shooter,0.42,39
Sports,0.42,81
Shooter,0.42,68
Simulation,0.42,84
Adventure,0.42,64
Sports,0.42,76
Simulation,0.42,91
Sports,0.42,78
Racing,0.42,69
Action,0.42,61
Simulation,0.42,73
Sports,0.42,70
Sports,0.42,88
Racing,0.42,55
Action,0.42,64
Racing,0.42,79
Racing,0.42,47
Racing,0.42,70
Action,0.42,60
Misc,0.42,71
Platform,0.42,72
Racing,0.42,71
Action,0.42,61
Shooter,0.42,84
Sports,0.42,80
Sports,0.42,84
Simulation,0.42,78
Platform,0.42,81
Platform,0.42,45
Action,0.42,59
Simulation,0.42,76
Action,0.42,69
Strategy,0.42,70
Action,0.42,80
Action,0.42,65
Shooter,0.42,75
Action,0.42,70
Misc,0.42,75
Shooter,0.42,77
Shooter,0.42,76
Sports,0.42,76
Role-Playing,0.42,75
Role-Playing,0.42,74
Shooter,0.42,84
Action,0.42,58
Action,0.42,54
Adventure,0.42,76
Simulation,0.42,66
Role-Playing,0.42,77
Action,0.42,46
Action,0.42,77
Simulation,0.42,76
Misc,0.41,46
Simulation,0.41,82
Misc,0.41,75
Sports,0.41,65
Action,0.41,81
Action,0.41,70
Sports,0.41,76
Shooter,0.41,74
Shooter,0.41,70
Sports,0.41,56
Simulation,0.41,69
Platform,0.41,80
Action,0.41,70
Action,0.41,52
Action,0.41,81
Action,0.41,80
Sports,0.41,77
Action,0.41,55
Fighting,0.41,61
Sports,0.41,59
Shooter,0.41,79
Adventure,0.41,68
Misc,0.41,76
Racing,0.41,62
Racing,0.41,63
Shooter,0.41,81
Shooter,0.41,96
Action,0.41,58
Shooter,0.41,73
Sports,0.41,84
Adventure,0.41,53
Simulation,0.41,75
Fighting,0.41,81
Platform,0.41,69
Shooter,0.41,78
Platform,0.41,50
Platform,0.41,59
Fighting,0.41,75
Misc,0.41,75
Action,0.41,56
Shooter,0.41,60
Shooter,0.41,77
Fighting,0.41,84
Action,0.41,69
Simulation,0.41,66
Fighting,0.41,87
Shooter,0.41,54
Action,0.41,50
Puzzle,0.4,74
Sports,0.4,62
Action,0.4,68
Action,0.4,43
Platform,0.4,71
Misc,0.4,43
Action,0.4,51
Sports,0.4,79
Role-Playing,0.4,77
Role-Playing,0.4,72
Adventure,0.4,93
Misc,0.4,73
Sports,0.4,60
Role-Playing,0.4,59
Sports,0.4,68
Strategy,0.4,76
Action,0.4,67
Adventure,0.4,85
Strategy,0.4,76
Action,0.4,49
Action,0.4,78
Misc,0.4,59
Action,0.4,71
Racing,0.4,61
Platform,0.4,51
Misc,0.4,66
Sports,0.4,87
Sports,0.4,81
Role-Playing,0.4,66
Shooter,0.4,77
Role-Playing,0.4,73
Action,0.4,71
Racing,0.4,80
Action,0.4,86
Action,0.4,57
Simulation,0.4,73
Action,0.4,53
Fighting,0.4,81
Action,0.4,77
Sports,0.4,76
Sports,0.4,67
Simulation,0.4,61
Platform,0.4,73
Action,0.4,55
Simulation,0.4,76
Shooter,0.4,74
Role-Playing,0.4,57
Platform,0.4,85
Racing,0.4,71
Fighting,0.39,66
Action,0.39,77
Adventure,0.39,57
Action,0.39,36
Action,0.39,77
Racing,0.39,66
Action,0.39,61
Action,0.39,84
Racing,0.39,62
Fighting,0.39,71
Sports,0.39,69
Simulation,0.39,65
Role-Playing,0.39,94
Action,0.39,38
Shooter,0.39,72
Role-Playing,0.39,70
Sports,0.39,71
Role-Playing,0.39,87
Sports,0.39,75
Sports,0.39,49
Misc,0.39,69
Action,0.39,77
Role-Playing,0.39,63
Sports,0.39,92
Strategy,0.39,44
Sports,0.39,79
Action,0.39,66
Adventure,0.39,72
Platform,0.39,63
Platform,0.39,79
Action,0.39,41
Action,0.39,43
Fighting,0.39,62
Action,0.39,67
Misc,0.39,64
Action,0.39,82
Misc,0.39,79
Shooter,0.39,80
Platform,0.39,68
Simulation,0.39,58
Action,0.39,82
Strategy,0.39,90
Racing,0.39,66
Shooter,0.39,84
Sports,0.39,65
Misc,0.39,72
Action,0.39,70
Action,0.39,61
Misc,0.39,76
Action,0.39,75
Sports,0.39,68
Racing,0.39,65
Shooter,0.39,71
Sports,0.39,53
Role-Playing,0.39,71
Action,0.38,71
Role-Playing,0.38,82
Simulation,0.38,33
Sports,0.38,86
Action,0.38,38
Role-Playing,0.38,78
Role-Playing,0.38,78
Sports,0.38,51
Fighting,0.38,72
Shooter,0.38,70
Sports,0.38,77
Action,0.38,47
Sports,0.38,70
Action,0.38,74
Action,0.38,65
Misc,0.38,78
Fighting,0.38,54
Sports,0.38,52
Misc,0.38,60
Racing,0.38,70
Shooter,0.38,88
Sports,0.38,92
Action,0.38,78
Platform,0.38,83
Strategy,0.38,60
Role-Playing,0.38,84
Role-Playing,0.38,68
Simulation,0.38,57
Shooter,0.38,63
Action,0.38,50
Shooter,0.38,49
Action,0.38,84
Adventure,0.38,83
Action,0.38,79
Racing,0.38,53
Simulation,0.38,82
Sports,0.38,73
Action,0.38,54
Adventure,0.38,55
Action,0.38,49
Sports,0.38,70
Adventure,0.38,70
Action,0.38,56
Racing,0.38,70
Fighting,0.38,61
Sports,0.38,72
Strategy,0.38,81
Misc,0.38,78
Simulation,0.38,75
Sports,0.38,73
Misc,0.38,77
Sports,0.38,68
Action,0.38,67
Action,0.37,80
Racing,0.37,82
Fighting,0.37,72
Action,0.37,28
Misc,0.37,54
Action,0.37,76
Sports,0.37,76
Sports,0.37,66
Action,0.37,63
Sports,0.37,80
Misc,0.37,66
Platform,0.37,39
Racing,0.37,86
Action,0.37,51
Sports,0.37,84
Misc,0.37,66
Role-Playing,0.37,55
Action,0.37,62
Fighting,0.37,77
Misc,0.37,70
Shooter,0.37,75
Sports,0.37,74
Sports,0.37,85
Shooter,0.37,79
Role-Playing,0.37,65
Action,0.37,65
Shooter,0.37,84
Misc,0.37,83
Racing,0.37,51
Action,0.37,74
Action,0.37,80
Sports,0.37,85
Sports,0.37,66
Platform,0.37,68
Racing,0.37,73
Role-Playing,0.37,72
Racing,0.37,85
Sports,0.37,73
Sports,0.37,59
Sports,0.37,73
Action,0.37,68
Platform,0.37,56
Action,0.37,52
Shooter,0.37,62
Role-Playing,0.37,81
Role-Playing,0.37,79
Action,0.37,79
Fighting,0.37,55
Action,0.37,73
Role-Playing,0.37,81
Simulation,0.37,71
Sports,0.37,75
Sports,0.36,82
Role-Playing,0.36,67
Shooter,0.36,60
Action,0.36,69
Fighting,0.36,48
Misc,0.36,87
Sports,0.36,58
Strategy,0.36,81
Platform,0.36,85
Shooter,0.36,89
Misc,0.36,76
Shooter,0.36,69
Action,0.36,59
Action,0.36,68
Sports,0.36,83
Action,0.36,53
Shooter,0.36,50
Role-Playing,0.36,73
Platform,0.36,71
Simulation,0.36,77
Action,0.36,60
Role-Playing,0.36,70
Action,0.36,72
Role-Playing,0.36,70
Fighting,0.36,86
Sports,0.36,51
Action,0.36,84
Fighting,0.36,49
Action,0.36,63
Racing,0.36,54
Sports,0.36,58
Simulation,0.36,81
Role-Playing,0.36,80
Misc,0.36,73
Sports,0.36,91
Sports,0.36,59
Action,0.36,76
Action,0.36,60
Role-Playing,0.36,57
Role-Playing,0.36,72
Action,0.36,83
Sports,0.36,53
Action,0.36,77
Racing,0.36,45
Sports,0.36,31
Platform,0.36,49
Role-Playing,0.35,78
Racing,0.35,79
Simulation,0.35,81
Shooter,0.35,69
Action,0.35,84
Role-Playing,0.35,76
Sports,0.35,77
Sports,0.35,63
Platform,0.35,85
Sports,0.35,69
Action,0.35,68
Action,0.35,63
Strategy,0.35,81
Action,0.35,59
Misc,0.35,73
Sports,0.35,79
Fighting,0.35,71
Racing,0.35,56
Role-Playing,0.35,83
Shooter,0.35,48
Action,0.35,85
Fighting,0.35,66
Action,0.35,39
Fighting,0.35,67
Action,0.35,71
Action,0.35,80
Simulation,0.35,81
Action,0.35,65
Racing,0.35,75
Fighting,0.35,79
Misc,0.35,49
Shooter,0.35,59
Shooter,0.35,48
Sports,0.35,66
Fighting,0.35,87
Action,0.35,27
Shooter,0.35,70
Racing,0.35,68
Action,0.35,71
Sports,0.35,85
Platform,0.35,69
Shooter,0.35,63
Sports,0.35,81
Misc,0.35,83
Shooter,0.35,81
Strategy,0.35,77
Role-Playing,0.35,59
Shooter,0.35,60
Role-Playing,0.35,86
Sports,0.35,83
Platform,0.35,61
Action,0.35,86
Adventure,0.35,35
Action,0.35,81
Sports,0.34,85
Action,0.34,69
Action,0.34,62
Shooter,0.34,69
Action,0.34,57
Fighting,0.34,98
Racing,0.34,89
Platform,0.34,66
Action,0.34,66
Fighting,0.34,74
Fighting,0.34,75
Action,0.34,73
Fighting,0.34,83
Action,0.34,73
Simulation,0.34,77
Action,0.34,61
Adventure,0.34,65
Strategy,0.34,75
Racing,0.34,72
Puzzle,0.34,75
Shooter,0.34,78
Strategy,0.34,75
Simulation,0.34,65
Sports,0.34,45
Strategy,0.34,80
Simulation,0.34,80
Fighting,0.34,76
Simulation,0.34,70
Platform,0.34,91
Action,0.34,67
Misc,0.34,54
Simulation,0.34,69
Action,0.34,56
Action,0.34,69
Adventure,0.34,60
Sports,0.34,75
Fighting,0.34,59
Shooter,0.34,85
Strategy,0.34,77
Racing,0.34,71
Racing,0.34,47
Action,0.34,57
Action,0.34,79
Action,0.34,62
Shooter,0.34,60
Puzzle,0.34,82
Action,0.34,52
Role-Playing,0.34,75
Racing,0.34,69
Shooter,0.34,61
Action,0.34,58
Misc,0.34,67
Misc,0.33,75
Shooter,0.33,66
Action,0.33,54
Sports,0.33,88
Role-Playing,0.33,77
Platform,0.33,72
Puzzle,0.33,75
Sports,0.33,78
Platform,0.33,78
Sports,0.33,75
Role-Playing,0.33,87
Action,0.33,44
Adventure,0.33,64
Misc,0.33,51
Fighting,0.33,76
Simulation,0.33,73
Action,0.33,69
Role-Playing,0.33,65
Platform,0.33,91
Shooter,0.33,84
Racing,0.33,82
Fighting,0.33,79
Platform,0.33,75
Shooter,0.33,63
Action,0.33,68
Puzzle,0.33,80
Action,0.33,62
Action,0.33,62
Sports,0.33,77
Shooter,0.33,52
Action,0.33,58
Fighting,0.33,59
Action,0.33,67
Sports,0.33,70
Fighting,0.33,80
Sports,0.33,79
Sports,0.33,78
Platform,0.33,74
Fighting,0.33,83
Racing,0.33,82
Action,0.33,59
Puzzle,0.33,86
Action,0.33,78
Sports,0.33,60
Role-Playing,0.33,84
Adventure,0.33,69
Role-Playing,0.33,75
Shooter,0.33,76
Fighting,0.33,61
Action,0.33,54
Role-Playing,0.33,84
Fighting,0.33,66
Role-Playing,0.33,74
Action,0.33,47
Platform,0.33,74
Sports,0.33,83
Platform,0.33,62
Misc,0.33,75
Sports,0.33,69
Misc,0.33,55
Action,0.33,55
Sports,0.33,88
Sports,0.33,74
Misc,0.33,80
Action,0.33,66
Action,0.33,63
Misc,0.33,65
Racing,0.33,70
Action,0.33,72
Sports,0.33,76
Puzzle,0.33,74
Sports,0.33,26
Sports,0.33,71
Action,0.33,45
Sports,0.33,60
