sales_genre.genre,sales_genre.global_sales,sales_genre.critic_score
Platform,0.06,44
Sports,0.04,44
Sports,0.07,44
Shooter,0.18,44
Shooter,0.1,44
Shooter,0.08,44
Action,0.32,44
Action,0.01,44
Sports,0.26,44
Shooter,0.12,44
Sports,0.44,44
Shooter,0.04,44
Action,0.07,44
Sports,0.04,44
Platform,0.17,44
Action,0.11,44
Strategy,0.39,44
Misc,0.14,44
Sports,0.06,44
Fighting,0.07,44
Platform,1.05,44
Puzzle,2.08,44
Action,0.06,44
Misc,0.05,44
Role-Playing,0.06,44
Fighting,0.16,44
Action,0.13,44
Platform,0.11,44
Action,0.19,44
Action,0.59,44
Sports,0.59,44
Action,0.33,44
Shooter,0.06,44
Shooter,0.07,44
Action,0.63,44
Sports,0.14,44
Platform,0.05,44
Action,0.09,44
Role-Playing,0.03,44
Shooter,0.11,44
Sports,1.66,44
Action,0.03,44
Strategy,0.98,44
Racing,0.18,44
Racing,0.17,44
Action,0.5,44
Racing,0.02,44
Action,0.09,44
Racing,0.15,44
Role-Playing,0.09,44
Platform,0.06,44
Sports,0.04,44
Sports,0.07,44
Shooter,0.18,44
Shooter,0.1,44
Shooter,0.08,44
Action,0.32,44
Action,0.01,44
Sports,0.26,44
Shooter,0.12,44
Sports,0.44,44
Shooter,0.04,44
Action,0.07,44
Sports,0.04,44
Platform,0.17,44
Action,0.11,44
Strategy,0.39,44
Misc,0.14,44
Sports,0.06,44
Fighting,0.07,44
Platform,1.05,44
Puzzle,2.08,44
Racing,0.49,43
Shooter,1.15,43
Shooter,0.09,43
Misc,0.05,43
Action,0.03,43
Action,0.06,43
Racing,0.2,43
Shooter,0.08,43
Action,0.43,43
Role-Playing,0.08,43
Action,0.39,43
Action,0.32,43
Sports,0.04,43
Shooter,0.29,43
Sports,0.01,43
Platform,0.48,43
Action,0.15,43
Action,0.09,43
Racing,0.71,43
Simulation,0.7,43
Action,0.4,43
Misc,0.4,43
Action,0.21,43
Action,0.1,43
Shooter,0.6,43
Role-Playing,0.24,43
Action,0.04,43
Action,0.6,43
Simulation,0.29,43
Misc,0.15,43
Fighting,0.11,43
Puzzle,0.14,43
Action,0.09,43
Role-Playing,0.09,43
Platform,1.16,43
Fighting,0.12,43
Action,0.25,43
Action,0.05,43
Platform,0.04,43
Shooter,0.53,43
Simulation,0.08,43
Simulation,0.02,43
Adventure,0.03,43
Adventure,0.04,43
Action,0.43,43
Shooter,0.05,43
Adventure,0.1,43
Action,0.11,43
Sports,0.24,43
Sports,0.05,43
Action,0.21,43
Shooter,0.19,43
Adventure,0.12,43
Fighting,0.02,43
Racing,0.49,43
Shooter,1.15,43
Shooter,0.09,43
Misc,0.05,43
Action,0.03,43
Action,0.06,43
Racing,0.2,43
Shooter,0.08,43
Action,0.43,43
Role-Playing,0.08,43
Action,0.39,43
Action,0.32,43
Sports,0.04,43
Shooter,0.29,43
Sports,0.01,43
Platform,0.48,43
Action,0.15,43
Action,0.09,43
Racing,0.71,43
Simulation,0.7,43
Action,0.4,43
Misc,0.4,43
Action,0.21,43
Action,0.1,43
Shooter,0.6,43
Role-Playing,0.24,43
Action,0.04,43
Action,0.6,43
Simulation,0.29,43
Misc,0.15,43
Fighting,0.11,43
Puzzle,0.14,43
Action,0.09,43
Role-Playing,0.09,43
Platform,1.16,43
Fighting,0.12,43
Action,0.25,43
Action,0.05,43
Platform,0.04,43
Shooter,0.53,43
Simulation,0.08,43
Simulation,0.02,43
Adventure,0.03,43
Adventure,0.04,43
Action,0.43,43
Shooter,0.05,43
Adventure,0.1,43
Action,0.11,43
Sports,0.24,43
Sports,0.05,43
Action,0.21,43
Shooter,0.19,43
Adventure,0.12,43
Fighting,0.02,43
Shooter,0.24,42
Adventure,0.17,42
Puzzle,0.01,42
Role-Playing,0.58,42
Action,0.05,42
Action,0.16,42
Action,0.02,42
Action,0.04,42
Misc,0.24,42
Action,0.04,42
Action,0.24,42
Racing,0.22,42
Sports,0.06,42
Platform,0.04,42
Action,0.68,42
Racing,1.04,42
Action,0.04,42
Sports,2.37,42
Strategy,0.05,42
Misc,0.09,42
Action,0.06,42
Action,0.25,42
Platform,0.09,42
Sports,0.07,42
Action,0.13,42
Racing,0.04,42
Misc,0.27,42
Role-Playing,0.17,42
Strategy,0.02,42
Simulation,0.17,42
Role-Playing,0.13,42
Simulation,0.1,42
Adventure,0.02,42
Action,0.01,42
Platform,0.09,42
Sports,0.13,42
Misc,0.2,42
Shooter,0.24,42
Adventure,0.17,42
Puzzle,0.01,42
Role-Playing,0.58,42
Action,0.05,42
Action,0.16,42
Action,0.02,42
Action,0.04,42
Misc,0.24,42
Action,0.04,42
Action,0.24,42
Racing,0.22,42
Sports,0.06,42
Platform,0.04,42
Action,0.68,42
Racing,1.04,42
Action,0.04,42
Sports,2.37,42
Strategy,0.05,42
Misc,0.09,42
Action,0.06,42
Action,0.25,42
Platform,0.09,42
Sports,0.07,42
Action,0.13,42
Racing,0.04,42
Misc,0.27,42
Role-Playing,0.17,42
Strategy,0.02,42
Simulation,0.17,42
Role-Playing,0.13,42
Simulation,0.1,42
Adventure,0.02,42
Action,0.01,42
Platform,0.09,42
Sports,0.13,42
Misc,0.2,42
Sports,0.03,41
Action,0.13,41
Action,0.32,41
Action,0.46,41
Action,0.54,41
Action,0.31,41
Simulation,0.06,41
Sports,0.03,41
Sports,0.07,41
Sports,0.27,41
Simulation,0.27,41
Role-Playing,0.1,41
Adventure,0.04,41
Racing,0.52,41
Shooter,0.17,41
Racing,0.03,41
Simulation,0.04,41
Racing,0.01,41
Action,0.39,41
Misc,0.55,41
Simulation,0.11,41
Action,0.05,41
Puzzle,0.13,41
Action,0.27,41
Racing,0.47,41
Action,0.27,41
Sports,0.05,41
Platform,0.03,41
Sports,0.23,41
Sports,0.03,41
Action,0.13,41
Action,0.32,41
Action,0.46,41
Action,0.54,41
Action,0.31,41
Simulation,0.06,41
Sports,0.03,41
Sports,0.07,41
Sports,0.27,41
Simulation,0.27,41
Role-Playing,0.1,41
Adventure,0.04,41
Racing,0.52,41
Shooter,0.17,41
Racing,0.03,41
Simulation,0.04,41
Racing,0.01,41
Action,0.39,41
Misc,0.55,41
Simulation,0.11,41
Action,0.05,41
Puzzle,0.13,41
Action,0.27,41
Racing,0.47,41
Action,0.27,41
Sports,0.05,41
Platform,0.03,41
Sports,0.23,41
Fighting,1.08,40
Sports,0.69,40
Sports,0.03,40
Puzzle,0.15,40
Misc,0.07,40
Action,0.21,40
Action,0.07,40
Shooter,0.02,40
Shooter,0.01,40
Action,0.05,40
Strategy,0.02,40
Racing,0.11,40
Shooter,0.02,40
Action,0.28,40
Action,0.21,40
Action,0.26,40
Simulation,0.14,40
Action,0.08,40
Racing,0.02,40
Misc,0.05,40
Adventure,0.11,40
Racing,0.2,40
Racing,0.06,40
Simulation,0.17,40
Action,0.2,40
Fighting,0.02,40
Fighting,1.08,40
Sports,0.69,40
Sports,0.03,40
Puzzle,0.15,40
Misc,0.07,40
Action,0.21,40
Action,0.07,40
Shooter,0.02,40
Shooter,0.01,40
Action,0.05,40
Strategy,0.02,40
Racing,0.11,40
Shooter,0.02,40
Action,0.28,40
Action,0.21,40
Action,0.26,40
Simulation,0.14,40
Action,0.08,40
Racing,0.02,40
Misc,0.05,40
Adventure,0.11,40
Racing,0.2,40
Racing,0.06,40
Simulation,0.17,40
Action,0.2,40
Fighting,0.02,40
Action,0.35,39
Action,0.11,39
Shooter,0.02,39
Adventure,0.02,39
Action,0.02,39
Platform,0.37,39
Adventure,0.11,39
Action,0.1,39
Action,0.13,39
Shooter,0.12,39
Sports,0.17,39
Action,0.03,39
Shooter,0.1,39
Shooter,0.18,39
Shooter,0.08,39
Misc,0.05,39
Action,0.71,39
Adventure,0.18,39
Shooter,0.04,39
Adventure,0.23,39
Action,0.11,39
Adventure,0.18,39
Misc,0.93,39
Action,0.09,39
Shooter,0.02,39
Shooter,0.42,39
Sports,0.12,39
Action,0.25,39
Sports,0.13,39
Sports,0.05,39
Action,0.13,39
Puzzle,0.15,39
Action,0.05,39
Action,0.14,39
Action,0.15,39
Adventure,0.76,39
Sports,0.21,39
Misc,0.1,39
Adventure,0.18,39
Action,0.35,39
Action,0.11,39
Shooter,0.02,39
Adventure,0.02,39
Action,0.02,39
Platform,0.37,39
Adventure,0.11,39
Action,0.1,39
Action,0.13,39
Shooter,0.12,39
Sports,0.17,39
Action,0.03,39
Shooter,0.1,39
Shooter,0.18,39
Shooter,0.08,39
Misc,0.05,39
Action,0.71,39
Adventure,0.18,39
Shooter,0.04,39
Adventure,0.23,39
Action,0.11,39
Adventure,0.18,39
Misc,0.93,39
Action,0.09,39
Shooter,0.02,39
Shooter,0.42,39
Sports,0.12,39
Action,0.25,39
Sports,0.13,39
Sports,0.05,39
Action,0.13,39
Puzzle,0.15,39
Action,0.05,39
Action,0.14,39
Action,0.15,39
Adventure,0.76,39
Sports,0.21,39
Misc,0.1,39
Adventure,0.18,39
Misc,0.18,38
Sports,0.02,38
Misc,0.08,38
Racing,0.18,38
Action,0.25,38
Misc,0.13,38
Shooter,0.09,38
Action,0.18,38
Platform,0.16,38
Simulation,0.02,38
Action,0.58,38
Shooter,0.04,38
Action,0.21,38
Racing,0.11,38
Sports,1.52,38
Sports,0.02,38
Racing,0.15,38
Shooter,0.08,38
Action,0.14,38
Adventure,0.14,38
Racing,0.02,38
Puzzle,0.05,38
Action,0.77,38
Sports,1.56,38
Action,0.04,38
Misc,0.14,38
Action,0.45,38
Action,0.38,38
Strategy,0.06,38
Sports,0.18,38
Fighting,0.03,38
Misc,0.27,38
Action,0.39,38
Fighting,0.07,38
Misc,0.18,38
Sports,0.02,38
Misc,0.08,38
Racing,0.18,38
Action,0.25,38
Misc,0.13,38
Shooter,0.09,38
Action,0.18,38
Platform,0.16,38
Simulation,0.02,38
Action,0.58,38
Shooter,0.04,38
Action,0.21,38
Racing,0.11,38
Sports,1.52,38
Sports,0.02,38
Racing,0.15,38
Shooter,0.08,38
Action,0.14,38
Adventure,0.14,38
Racing,0.02,38
Puzzle,0.05,38
Action,0.77,38
Sports,1.56,38
Action,0.04,38
Misc,0.14,38
Action,0.45,38
Action,0.38,38
Strategy,0.06,38
Sports,0.18,38
Fighting,0.03,38
Misc,0.27,38
Action,0.39,38
Fighting,0.07,38
Racing,0.07,37
Shooter,0.08,37
Adventure,0.16,37
Action,0.04,37
Misc,0.01,37
Puzzle,0.06,37
Puzzle,1.68,37
Shooter,0.13,37
Shooter,0.12,37
Shooter,0.09,37
Puzzle,0.01,37
Action,0.06,37
Misc,0.05,37
Racing,0.2,37
Racing,0.07,37
Adventure,0.05,37
Sports,0.05,37
Sports,0.16,37
Sports,0.04,37
Misc,0.21,37
Fighting,0.04,37
Fighting,0.06,37
Puzzle,0.04,37
Racing,0.47,37
Action,0.1,37
Action,0.11,37
Action,0.05,37
Fighting,0.11,37
Racing,0.07,37
Shooter,0.08,37
Adventure,0.16,37
Action,0.04,37
Misc,0.01,37
Puzzle,0.06,37
Puzzle,1.68,37
Shooter,0.13,37
Shooter,0.12,37
Shooter,0.09,37
Puzzle,0.01,37
Action,0.06,37
Misc,0.05,37
Racing,0.2,37
Racing,0.07,37
Adventure,0.05,37
Sports,0.05,37
Sports,0.16,37
Sports,0.04,37
Misc,0.21,37
Fighting,0.04,37
Fighting,0.06,37
Puzzle,0.04,37
Racing,0.47,37
Action,0.1,37
Action,0.11,37
Action,0.05,37
Fighting,0.11,37
Role-Playing,0.08,36
Fighting,0.18,36
Platform,0.17,36
Shooter,0.49,36
Adventure,0.02,36
Shooter,0.03,36
Sports,0.07,36
Simulation,0.05,36
Racing,0.12,36
Adventure,0.3,36
Shooter,0.07,36
Action,0.1,36
Racing,0.15,36
Shooter,0.07,36
Action,0.39,36
Sports,0.2,36
Shooter,0.09,36
Shooter,0.02,36
Sports,0.09,36
Misc,0.14,36
Sports,0.06,36
Misc,0.12,36
Action,0.2,36
Action,0.13,36
Racing,0.06,36
Role-Playing,0.25,36
Role-Playing,0.08,36
Fighting,0.18,36
Platform,0.17,36
Shooter,0.49,36
Adventure,0.02,36
Shooter,0.03,36
Sports,0.07,36
Simulation,0.05,36
Racing,0.12,36
Adventure,0.3,36
Shooter,0.07,36
Action,0.1,36
Racing,0.15,36
Shooter,0.07,36
Action,0.39,36
Sports,0.2,36
Shooter,0.09,36
Shooter,0.02,36
Sports,0.09,36
Misc,0.14,36
Sports,0.06,36
Misc,0.12,36
Action,0.2,36
Action,0.13,36
Racing,0.06,36
Role-Playing,0.25,36
Action,0.05,35
Racing,0.02,35
Role-Playing,0.14,35
Action,0.14,35
Action,0.01,35
Action,0.17,35
Action,0.6,35
Racing,0.11,35
Racing,0.02,35
Racing,0.23,35
Shooter,0.08,35
Shooter,0.18,35
Shooter,0.06,35
Platform,0.02,35
Adventure,0.35,35
Shooter,0.08,35
Adventure,0.14,35
Platform,0.03,35
Fighting,0.06,35
Shooter,0.15,35
Shooter,0.11,35
Shooter,0.04,35
Strategy,0.07,35
Sports,0.04,35
Sports,0.03,35
Action,0.04,35
Shooter,0.05,35
Action,0.05,35
Racing,0.02,35
Role-Playing,0.14,35
Action,0.14,35
Action,0.01,35
Action,0.17,35
Action,0.6,35
Racing,0.11,35
Racing,0.02,35
Racing,0.23,35
Shooter,0.08,35
Shooter,0.18,35
Shooter,0.06,35
Platform,0.02,35
Adventure,0.35,35
Shooter,0.08,35
Adventure,0.14,35
Platform,0.03,35
Fighting,0.06,35
Shooter,0.15,35
Shooter,0.11,35
Shooter,0.04,35
Strategy,0.07,35
Sports,0.04,35
Sports,0.03,35
Action,0.04,35
Shooter,0.05,35
Action,0.1,34
Misc,0.18,34
Racing,0.79,34
Action,0.07,34
Fighting,0.08,34
Adventure,0.05,34
Shooter,0.51,34
Action,0.47,34
Adventure,0.06,34
Puzzle,0.04,34
Action,0.1,34
Misc,0.18,34
Racing,0.79,34
Action,0.07,34
Fighting,0.08,34
Adventure,0.05,34
Shooter,0.51,34
Action,0.47,34
Adventure,0.06,34
Puzzle,0.04,34
Shooter,0.05,33
Shooter,0.02,33
Action,0.12,33
Misc,0.07,33
Action,0.06,33
Action,0.07,33
Misc,0.13,33
Action,0.21,33
Simulation,0.08,33
Shooter,0.07,33
Action,1.47,33
Action,0.1,33
Simulation,0.03,33
Racing,0.22,33
Shooter,0.02,33
Racing,0.08,33
Simulation,0.38,33
Action,0.12,33
Misc,0.58,33
Simulation,0.2,33
Misc,0.16,33
Fighting,0.06,33
Shooter,0.05,33
Shooter,0.02,33
Action,0.12,33
Misc,0.07,33
Action,0.06,33
Action,0.07,33
Misc,0.13,33
Action,0.21,33
Simulation,0.08,33
Shooter,0.07,33
Action,1.47,33
Action,0.1,33
Simulation,0.03,33
Racing,0.22,33
Shooter,0.02,33
Racing,0.08,33
Simulation,0.38,33
Action,0.12,33
Misc,0.58,33
Simulation,0.2,33
Misc,0.16,33
Fighting,0.06,33
Sports,0.03,32
Sports,0.05,32
Shooter,0.06,32
Action,0.07,32
Action,0.06,32
Platform,1.23,32
Misc,0.1,32
Shooter,0.63,32
Action,0.31,32
Fighting,0.6,32
Sports,0.21,32
Misc,0.09,32
Shooter,0.16,32
Sports,0.07,32
Fighting,0.31,32
Sports,0.03,32
Sports,0.05,32
Shooter,0.06,32
Action,0.07,32
Action,0.06,32
Platform,1.23,32
Misc,0.1,32
Shooter,0.63,32
Action,0.31,32
Fighting,0.6,32
Sports,0.21,32
Misc,0.09,32
Shooter,0.16,32
Sports,0.07,32
Fighting,0.31,32
Sports,0.17,31
Sports,0.36,31
Shooter,0.08,31
Sports,0.02,31
Simulation,0.03,31
Platform,0.03,31
Racing,0.04,31
Action,0.02,31
Shooter,0.05,31
Sports,0.17,31
Sports,0.36,31
Shooter,0.08,31
Sports,0.02,31
Simulation,0.03,31
Platform,0.03,31
Racing,0.04,31
Action,0.02,31
Shooter,0.05,31
Shooter,0.02,30
Misc,0.05,30
Sports,1.27,30
Action,0.15,30
Action,0.06,30
Action,0.05,30
Sports,0.02,30
Action,0.25,30
Shooter,0.09,30
Misc,0.29,30
Action,0.14,30
Sports,0.02,30
Shooter,0.02,30
Misc,0.05,30
Sports,1.27,30
Action,0.15,30
Action,0.06,30
Action,0.05,30
Sports,0.02,30
Action,0.25,30
Shooter,0.09,30
Misc,0.29,30
Action,0.14,30
Sports,0.02,30
Action,0.08,29
Misc,1.88,29
Action,0.06,29
Action,0.08,29
Misc,1.88,29
Action,0.06,29
Misc,0.11,28
Misc,0.11,28
Shooter,0.11,28
Action,0.12,28
Action,0.13,28
Action,0.37,28
Puzzle,0.1,28
Fighting,0.1,28
Action,0.09,28
Sports,0.08,28
Fighting,0.21,28
Misc,0.11,28
Misc,0.11,28
Shooter,0.11,28
Action,0.12,28
Action,0.13,28
Action,0.37,28
Puzzle,0.1,28
Fighting,0.1,28
Action,0.09,28
Sports,0.08,28
Fighting,0.21,28
Action,0.23,27
Action,0.35,27
Action,0.01,27
Racing,0.3,27
Action,0.07,27
Shooter,0.13,27
Racing,0.06,27
Action,0.06,27
Action,0.23,27
Action,0.35,27
Action,0.01,27
Racing,0.3,27
Action,0.07,27
Shooter,0.13,27
Racing,0.06,27
Action,0.06,27
Misc,0.31,26
Fighting,0.13,26
Action,0.31,26
Adventure,0.03,26
Fighting,0.02,26
Misc,0.05,26
Racing,0.15,26
Action,0.01,26
Fighting,0.21,26
Racing,0.11,26
Action,0.02,26
Sports,0.33,26
Misc,0.31,26
Fighting,0.13,26
Action,0.31,26
Adventure,0.03,26
Fighting,0.02,26
Misc,0.05,26
Racing,0.15,26
Action,0.01,26
Fighting,0.21,26
Racing,0.11,26
Action,0.02,26
Sports,0.33,26
Racing,0.12,25
Sports,0.06,25
Adventure,0.21,25
Adventure,0.16,25
Misc,2.48,25
Action,0.11,25
Puzzle,0.1,25
Racing,0.12,25
Sports,0.06,25
Adventure,0.21,25
Adventure,0.16,25
Misc,2.48,25
Action,0.11,25
Puzzle,0.1,25
Sports,0.1,24
Action,0.13,24
Racing,0.02,24
Fighting,0.07,24
Sports,0.1,24
Action,0.13,24
Racing,0.02,24
Fighting,0.07,24
Racing,0.07,23
Fighting,0.19,23
Racing,0.01,23
Action,0.02,23
Racing,0.07,23
Fighting,0.19,23
Racing,0.01,23
Action,0.02,23
Shooter,0.07,22
Shooter,0.07,22
Sports,0.12,21
Sports,0.12,21
Action,0.08,20
Misc,1.7,20
Sports,0.09,20
Action,0.08,20
Misc,1.7,20
Sports,0.09,20
Racing,0.06,19
Sports,0.11,19
Misc,0.22,19
Action,0.14,19
Platform,0.07,19
Sports,0.02,19
Racing,0.06,19
Sports,0.11,19
Misc,0.22,19
Action,0.14,19
Platform,0.07,19
Sports,0.02,19
Adventure,0.1,17
Adventure,0.1,17
Racing,0.04,13
Racing,0.04,13
Shooter,0.17,
Platform,40.24,
Role-Playing,31.37,
Puzzle,30.26,
Shooter,28.31,
Simulation,24.67,
Role-Playing,23.1,
Platform,20.61,
Role-Playing,18.25,
Platform,18.14,
Platform,17.28,
Role-Playing,15.85,
Role-Playing,15.14,
Role-Playing,14.64,
Shooter,14.63,
Role-Playing,14.6,
Platform,11.89,
Action,11.77,
Role-Playing,11.68,
Adventure,11.18,
Platform,10.55,
Role-Playing,10.49,
Platform,10.3,
Racing,9.87,
Platform,9.3,
Misc,9.18,
Racing,8.76,
Shooter,8.09,
Role-Playing,8.07,
Sports,7.99,
Shooter,7.98,
Puzzle,7.81,
Action,7.6,
Platform,7.58,
Fighting,7.55,
Platform,7.46,
Shooter,7.39,
Role-Playing,7.14,
Racing,6.95,
Platform,6.82,
Sports,6.71,
Sports,6.65,
Action,6.51,
Role-Playing,6.39,
Fighting,6.3,
Platform,6.03,
Puzzle,5.58,
Fighting,5.55,
Platform,5.46,
Strategy,5.45,
Puzzle,5.34,
Misc,5.31,
Platform,5.27,
Misc,5.26,
Simulation,5.23,
Platform,5.2,
Platform,5.19,
Platform,5.15,
Platform,5.13,
Simulation,5.12,
Sports,5.09,
Platform,5.07,
Strategy,5.01,
Platform,5.0,
Role-Playing,4.93,
Racing,4.88,
Role-Playing,4.87,
Fighting,4.87,
Puzzle,4.85,
Action,4.71,
Racing,4.7,
Action,4.61,
Sports,4.53,
Platform,4.5,
Role-Playing,4.47,
Adventure,4.38,
Shooter,4.36,
Platform,4.34,
Action,4.33,
Misc,4.32,
Shooter,4.31,
Shooter,4.29,
Sports,4.28,
Strategy,4.21,
Sports,4.18,
Action,4.17,
Racing,4.16,
Action,4.16,
Platform,4.12,
Sports,4.11,
Fighting,4.1,
Sports,4.06,
Misc,4.05,
Shooter,4.03,
Sports,4.01,
Platform,3.91,
Role-Playing,3.87,
Simulation,3.85,
Misc,3.84,
Action,3.83,
Action,3.77,
Role-Playing,3.77,
Platform,3.74,
Sports,3.72,
Action,3.72,
Strategy,3.7,
Misc,3.67,
Shooter,3.66,
Platform,3.65,
Simulation,3.63,
Shooter,3.61,
Misc,3.59,
Fighting,3.58,
Platform,3.56,
Action,3.54,
Action,3.53,
Action,3.52,
Platform,3.52,
Platform,3.51,
Action,3.5,
Sports,3.46,
Role-Playing,3.44,
Role-Playing,3.42,
Racing,3.41,
Fighting,3.36,
Action,3.36,
Adventure,3.34,
Misc,3.33,
Platform,3.33,
Action,3.32,
Role-Playing,3.28,
Racing,3.25,
Fighting,3.24,
Shooter,3.21,
Fighting,3.2,
Sports,3.2,
Fighting,3.2,
Role-Playing,3.19,
Adventure,3.14,
Racing,3.12,
Role-Playing,3.12,
Sports,3.08,
Platform,3.07,
Platform,3.03,
Fighting,3.02,
Sports,3.02,
Fighting,3.0,
Shooter,2.99,
Racing,2.94,
Fighting,2.94,
Sports,2.92,
Platform,2.91,
Shooter,2.88,
Simulation,2.87,
Racing,2.87,
Strategy,2.85,
Racing,2.85,
Platform,2.85,
Fighting,2.83,
Action,2.82,
Sports,2.81,
Adventure,2.81,
Racing,2.81,
Simulation,2.8,
Fighting,2.8,
Sports,2.79,
Platform,2.79,
Fighting,2.79,
Role-Playing,2.79,
Fighting,2.79,
Role-Playing,2.79,
Platform,2.78,
Misc,2.76,
Shooter,2.76,
Misc,2.75,
Strategy,2.73,
Action,2.73,
Sports,2.71,
Misc,2.7,
Role-Playing,2.68,
Fighting,2.67,
Action,2.65,
Platform,2.65,
Action,2.65,
Fighting,2.62,
Action,2.6,
Platform,2.57,
Platform,2.56,
Platform,2.56,
Role-Playing,2.56,
Action,2.56,
Shooter,2.53,
Action,2.52,
Role-Playing,2.52,
Sports,2.5,
Misc,2.5,
Action,2.49,
Action,2.48,
Role-Playing,2.45,
Racing,2.44,
Racing,2.43,
Sports,2.42,
Platform,2.42,
Action,2.42,
Action,2.41,
Puzzle,2.4,
Fighting,2.4,
Strategy,2.4,
Misc,2.39,
"",2.39,
Fighting,2.38,
Misc,2.38,
Platform,2.36,
Platform,2.35,
Role-Playing,2.35,
Sports,2.32,
Sports,2.32,
Action,2.32,
Role-Playing,2.31,
Sports,2.31,
Puzzle,2.3,
Action,2.29,
Action,2.29,
Platform,2.28,
Racing,2.28,
Sports,2.25,
Misc,2.24,
Action,2.23,
Action,2.23,
Simulation,2.23,
Adventure,2.22,
Action,2.22,
Action,2.21,
Action,2.2,
Sports,2.2,
Platform,2.2,
Puzzle,2.2,
Misc,2.19,
Platform,2.19,
Role-Playing,2.18,
Role-Playing,2.17,
Simulation,2.17,
Sports,2.17,
Shooter,2.15,
Sports,2.15,
Platform,2.15,
Simulation,2.14,
Racing,2.14,
Role-Playing,2.14,
Misc,2.14,
Shooter,2.13,
Sports,2.12,
Sports,2.11,
Sports,2.11,
Action,2.1,
Platform,2.1,
Sports,2.09,
Action,2.09,
Role-Playing,2.09,
Strategy,2.08,
Strategy,2.08,
Role-Playing,2.08,
Shooter,2.07,
Strategy,2.07,
Platform,2.06,
Misc,2.06,
Role-Playing,2.06,
Action,2.06,
Action,2.05,
Sports,2.05,
Action,2.05,
Sports,2.05,
Racing,2.04,
Sports,2.03,
Misc,2.01,
Fighting,2.0,
Sports,1.99,
Simulation,1.98,
Action,1.98,
Action,1.97,
Misc,1.96,
Sports,1.96,
Racing,1.96,
Shooter,1.95,
Misc,1.94,
Puzzle,1.94,
Adventure,1.94,
Racing,1.94,
Fighting,1.93,
Fighting,1.93,
Puzzle,1.93,
Action,1.92,
Shooter,1.92,
Misc,1.91,
Action,1.89,
Platform,1.89,
Role-Playing,1.88,
Sports,1.88,
Shooter,1.88,
Fighting,1.88,
Misc,1.87,
Sports,1.87,
Adventure,1.86,
Platform,1.86,
Platform,1.86,
Misc,1.86,
Action,1.85,
Racing,1.84,
Simulation,1.83,
Misc,1.83,
Racing,1.83,
Role-Playing,1.83,
Action,1.83,
Simulation,1.83,
Role-Playing,1.82,
Platform,1.82,
Racing,1.81,
Misc,1.8,
Sports,1.8,
Action,1.79,
Platform,1.79,
Puzzle,1.79,
Action,1.78,
Role-Playing,1.77,
Platform,1.77,
Misc,1.76,
Adventure,1.76,
Fighting,1.76,
Platform,1.76,
Platform,1.76,
Action,1.76,
Sports,1.75,
Sports,1.75,
Platform,1.75,
Platform,1.75,
Puzzle,1.75,
Role-Playing,1.75,
Misc,1.75,
Role-Playing,1.74,
Adventure,1.74,
Action,1.74,
Racing,1.74,
Sports,1.74,
Action,1.73,
Action,1.73,
Action,1.72,
Shooter,1.72,
Platform,1.71,
Misc,1.71,
Simulation,1.71,
Shooter,1.71,
Sports,1.7,
Puzzle,1.7,
Action,1.7,
Sports,1.69,
Misc,1.69,
Shooter,1.69,
Fighting,1.69,
Fighting,1.69,
Simulation,1.69,
Misc,1.68,
Sports,1.68,
Puzzle,1.68,
Shooter,1.68,
Role-Playing,1.68,
Platform,1.67,
Adventure,1.67,
Racing,1.67,
Fighting,1.66,
Puzzle,1.65,
Shooter,1.65,
Role-Playing,1.65,
Platform,1.64,
Puzzle,1.64,
Shooter,1.64,
Action,1.64,
Sports,1.64,
Sports,1.63,
Sports,1.62,
Racing,1.62,
Shooter,1.62,
Sports,1.61,
Strategy,1.61,
Misc,1.61,
Action,1.6,
Racing,1.6,
Shooter,1.6,
Action,1.6,
Fighting,1.59,
Platform,1.59,
Racing,1.59,
Misc,1.58,
Sports,1.57,
Sports,1.57,
Misc,1.56,
Platform,1.56,
Action,1.56,
Action,1.56,
Action,1.56,
Role-Playing,1.56,
Misc,1.56,
Action,1.55,
Strategy,1.55,
Misc,1.54,
Platform,1.54,
Shooter,1.54,
Fighting,1.53,
Sports,1.53,
Sports,1.53,
Fighting,1.52,
Racing,1.52,
Shooter,1.52,
Racing,1.52,
Racing,1.52,
Role-Playing,1.52,
Sports,1.52,
Adventure,1.51,
Role-Playing,1.51,
Shooter,1.51,
Action,1.51,
Fighting,1.51,
Sports,1.51,
Misc,1.51,
Sports,1.5,
Platform,1.5,
Fighting,1.5,
